
backend  | 2026-04-01 11:54:19.455 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/erotica_50/index.html
backend  | 2026-04-01 11:54:19.653 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/womens-fiction_9/index.html
backend  | 2026-04-01 11:54:19.653 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:19.653 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:19.653 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:19.653 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:19.653 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/parenting_28/index.html
backend  | 2026-04-01 11:54:19.784 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/parenting_28/index.html
backend  | 2026-04-01 11:54:19.784 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:19.784 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:19.784 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:19.784 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:19.784 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/music_14/index.html
backend  | 2026-04-01 11:54:19.787 | WARNING:urllib3.connectionpool:Connection pool is full, discarding connection: books.toscrape.com. Connection pool size: 0
backend  | 2026-04-01 11:54:19.790 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/self-help_41/index.html
backend  | 2026-04-01 11:54:19.790 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:19.790 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:19.792 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/food-and-drink_33/index.html
backend  | 2026-04-01 11:54:19.792 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:19.792 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:19.792 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:19.793 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/new-adult_20/index.html
backend  | 2026-04-01 11:54:19.794 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:19.794 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:19.794 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:19.794 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/classics_6/index.html
backend  | 2026-04-01 11:54:19.802 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/romance_8/index.html
backend  | 2026-04-01 11:54:19.803 | WARNING:urllib3.connectionpool:Connection pool is full, discarding connection: books.toscrape.com. Connection pool size: 1
backend  | 2026-04-01 11:54:19.808 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:19.808 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/paranormal_24/index.html
backend  | 2026-04-01 11:54:19.808 | WARNING:urllib3.connectionpool:Connection pool is full, discarding connection: books.toscrape.com. Connection pool size: 1
backend  | 2026-04-01 11:54:19.813 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:19.814 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:19.815 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/religion_12/index.html
backend  | 2026-04-01 11:54:19.815 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:19.815 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:19.815 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:19.816 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:19.816 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:19.817 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:19.817 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/suspense_44/index.html
backend  | 2026-04-01 11:54:19.818 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:19.819 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:19.819 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/sports-and-games_17/index.html
backend  | 2026-04-01 11:54:19.820 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:19.820 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/christian-fiction_34/index.html
